agent,user_id,split,severity,episode,step,action_idx,scenario_type,difficulty,task_completed,reward,frustration,engagement,confidence,cooperation,fairness,num_retries,completion_time
fixed_curriculum,user_001,train,2,0,1,46,patience,1,False,0.4823682763790959,0.39999999999999997,1.0,0.6424551758606394,0.5,0.5,0,16.42506567888614
fixed_curriculum,user_001,train,2,0,2,91,emotion_recognition,1,False,0.48680640065146463,0.39999999999999997,1.0,0.6720426710097646,0.5,0.5,0,18.482849341005668
fixed_curriculum,user_001,train,2,0,3,136,turn_taking,1,True,0.9530204694308875,0.09999999999999999,1.0,0.8068031295392506,0.51,0.5,0,18.50059145519122
fixed_curriculum,user_001,train,2,0,4,181,conflict_resolution,1,False,0.48652494257257783,0.39999999999999997,1.0,0.6701662838171856,0.51,0.5,0,19.22251595480641
fixed_curriculum,user_001,train,2,0,5,10,sharing,1,False,0.48545042675368,0.39999999999999997,1.0,0.6630028450245337,0.51,0.5,0,19.56190278077366
fixed_curriculum,user_001,train,2,0,6,55,patience,1,True,0.9284260723562285,0.19999999999999998,1.0,0.7428404823748569,0.52,0.5,0,21.245040542011893
fixed_curriculum,user_001,train,2,0,7,100,emotion_recognition,1,False,0.4852743809267699,0.39999999999999997,1.0,0.6618292061784657,0.52,0.5,0,21.488701293585503
fixed_curriculum,user_001,train,2,0,8,145,turn_taking,1,True,0.9686604064719102,0.0,1.0,0.8110693764794011,0.53,0.5,0,20.93942407965745
fixed_curriculum,user_001,train,2,0,9,190,conflict_resolution,1,False,0.48342567731982966,0.39999999999999997,1.0,0.6495045154655312,0.53,0.5,0,21.991994734107468
fixed_curriculum,user_001,train,2,0,10,19,sharing,1,True,0.9491967290693624,0.09999999999999999,1.0,0.7813115271290829,0.54,0.5,0,22.197629925680854
fixed_curriculum,user_001,train,2,0,11,64,patience,1,False,0.46584306688241905,0.5,1.0,0.6322871125494605,0.54,0.5,0,21.300014204841318
fixed_curriculum,user_001,train,2,0,12,109,emotion_recognition,1,False,0.488755058442669,0.39999999999999997,1.0,0.6850337229511262,0.54,0.5,0,19.964998469447934
fixed_curriculum,user_001,train,2,0,13,154,turn_taking,1,False,0.3994468656129685,0.7,1.0,0.3896457707531233,0.54,0.5,0,20.330588483096456
fixed_curriculum,user_001,train,2,0,14,199,conflict_resolution,1,True,0.9301579396991457,0.19999999999999998,1.0,0.7543862646609716,0.55,0.5,0,20.434734834176574
fixed_curriculum,user_001,train,2,0,15,28,sharing,2,False,0.42221416003767315,0.6,1.0,0.4414277335844878,0.55,0.5,0,19.543854203426026
fixed_curriculum,user_001,train,2,0,16,73,patience,3,False,0.41923223624683364,0.6,1.0,0.42154824164555765,0.55,0.5,0,21.315124836424538
fixed_curriculum,user_001,train,2,0,17,118,emotion_recognition,4,True,0.9106734070951614,0.3,1.0,0.72448938063441,0.56,0.5,0,19.9977186539474
fixed_curriculum,user_001,train,2,0,18,163,turn_taking,5,True,0.9095700196159328,0.3,1.0,0.7171334641062191,0.5700000000000001,0.5,0,21.368593214569756
fixed_curriculum,user_001,train,2,0,19,208,conflict_resolution,5,True,0.9506461552057903,0.09999999999999999,1.0,0.7909743680386023,0.5800000000000001,0.5,0,21.451924557320737
fixed_curriculum,user_002,train,2,0,0,1,sharing,1,False,0.5083699523187215,0.3,1.0,0.7157996821248099,0.5,0.5,0,9.280513178674417
fixed_curriculum,user_002,train,2,0,1,46,patience,1,False,0.4823682763790959,0.39999999999999997,1.0,0.6424551758606394,0.5,0.5,0,9.083487660632654
fixed_curriculum,user_002,train,2,0,2,91,emotion_recognition,1,False,0.48680640065146463,0.39999999999999997,1.0,0.6720426710097646,0.5,0.5,0,8.894039097913913
fixed_curriculum,user_002,train,2,0,3,136,turn_taking,1,True,0.7430204694308875,0.09999999999999999,0.3,0.8068031295392506,0.51,0.5,0,8.244996387578835
fixed_curriculum,user_002,train,2,0,4,181,conflict_resolution,1,False,0.48652494257257783,0.39999999999999997,1.0,0.6701662838171853,0.51,0.5,0,8.048209967987809
fixed_curriculum,user_002,train,2,0,5,10,sharing,1,False,0.27545042675368003,0.39999999999999997,0.3,0.6630028450245338,0.51,0.5,0,7.850217477745545
fixed_curriculum,user_002,train,2,0,6,55,patience,1,True,0.9284260723562285,0.19999999999999998,1.0,0.7428404823748569,0.52,0.5,0,8.236349604231318
fixed_curriculum,user_002,train,2,0,7,100,emotion_recognition,1,False,0.4852743809267699,0.39999999999999997,1.0,0.6618292061784657,0.52,0.5,0,8.167414655805578
fixed_curriculum,user_002,train,2,0,8,145,turn_taking,1,True,0.7586604064719102,0.0,0.3,0.8110693764794011,0.53,0.5,0,7.857865310476756
fixed_curriculum,user_002,train,2,0,9,190,conflict_resolution,1,False,0.5029256773198296,0.3,1.0,0.6795045154655313,0.53,0.5,0,8.162821393195589
fixed_curriculum,user_002,train,2,0,10,19,sharing,1,True,0.9491967290693624,0.09999999999999999,1.0,0.7813115271290829,0.54,0.5,0,8.183483146416451
fixed_curriculum,user_002,train,2,0,11,64,patience,1,False,0.2558430668824191,0.5,0.3,0.6322871125494605,0.54,0.5,0,7.819870012624184
